brand_name,full_label,strength,reason,source,needs_manual_review
SEROPLEX,SEROPLEX 10mg Comp.Pell.Séc. Bt 28,10mg,no_priority_inn_or_seed_match,PCT,true
SEROQUEL,SEROQUEL 100mg Comp.Pell. Bt 60,100mg,no_priority_inn_or_seed_match,PCT,true
SEROQUEL,SEROQUEL 200mg Comp.Pell. Bt 60,200mg,no_priority_inn_or_seed_match,PCT,true
SEROQUEL,SEROQUEL 25mg Comp.Pell. Bt 60,25mg,no_priority_inn_or_seed_match,PCT,true
SEROQUEL,SEROQUEL 300mg Comp.Pell. Bt 60,300mg,no_priority_inn_or_seed_match,PCT,true
SEROTONYL,SEROTONYL 20mg Comp.Pell.Séc. Bt 30,20mg,no_priority_inn_or_seed_match,PCT,true
SEROTYL,SEROTYL 20mg Gél. Bt 20,20mg,no_priority_inn_or_seed_match,PCT,true
SEROTYL,SEROTYL 20mg Gél. Bt 30,20mg,no_priority_inn_or_seed_match,PCT,true
SEROTYL,SEROTYL 20mg/5ml Sol.Buv. Fl 90ml + Cuillère mesure,20mg/5ml,no_priority_inn_or_seed_match,PCT,true
SERPAFAR,SERPAFAR 50mg Comp.Séc. Bt 20,50mg,no_priority_inn_or_seed_match,PCT,true
SERPAFAR Comp séc.,SERPAFAR Comp séc. 50mg Bt 20,50mg,no_priority_inn_or_seed_match,PCT,true
SERVAL,SERVAL 100mg Gél. Bt 30,100mg,no_priority_inn_or_seed_match,PCT,true
SERVAL,SERVAL 25mg Gél. Bt 30,25mg,no_priority_inn_or_seed_match,PCT,true
SERVAL,SERVAL 50mg Gél. Bt 30,50mg,no_priority_inn_or_seed_match,PCT,true
SEVIKAR,SEVIKAR 20mg/5mg Comp.Pell. Bt 30,20mg/5mg,no_priority_inn_or_seed_match,PCT,true
SEVIKAR,SEVIKAR 40mg/10mg Comp.Pell. Bt 30,40mg/10mg,no_priority_inn_or_seed_match,PCT,true
SEVIKAR,SEVIKAR 40mg/5mg Comp.Pell. Bt 30,40mg/5mg,no_priority_inn_or_seed_match,PCT,true
SEVORANE Liquide P. Inh. Fl,SEVORANE Liquide P. Inh. Fl 250ml,250ml,no_priority_inn_or_seed_match,PCT,true
SICCAFLUID,SICCAFLUID 0.25% Gel Opht. Fl 10gr,0.25%,no_priority_inn_or_seed_match,PCT,true
SIFLOKS,SIFLOKS 500mg Comp.Pell.Séc. Bt 14,500mg,no_priority_inn_or_seed_match,PCT,true
SIFLOKS,SIFLOKS 500mg Comp.Pell.Séc. Bt 28,500mg,no_priority_inn_or_seed_match,PCT,true
SIFLOKS,SIFLOKS 750mg Comp.Pell.Séc. Bt 14,750mg,no_priority_inn_or_seed_match,PCT,true
SIFLOKS,SIFLOKS 750mg Comp.Pell.Séc. Bt 28,750mg,no_priority_inn_or_seed_match,PCT,true
SIFROL,SIFROL 0.18mg Comp. Bt 100,0.18mg,no_priority_inn_or_seed_match,PCT,true
SIFROL,SIFROL 0.18mg Comp. Bt 30,0.18mg,no_priority_inn_or_seed_match,PCT,true
SIFROL,SIFROL 0.70mg Comp. Bt 100,0.70mg,no_priority_inn_or_seed_match,PCT,true
SILAPLUS SAIPH,SILAPLUS SAIPH 100mg Comp.Pell. Bt 4,100mg,no_priority_inn_or_seed_match,PCT,true
SILAPLUS SAIPH,SILAPLUS SAIPH 50mg Comp.Pell.Séc. Bt 4,50mg,no_priority_inn_or_seed_match,PCT,true
SILAPLUS SAIPH,SILAPLUS SAIPH 50mg Comp.Pell.Séc. Bt 8,50mg,no_priority_inn_or_seed_match,PCT,true
SILVEDERMA,SILVEDERMA 10mg/gr Crème Derm. Tb 50gr,10mg,no_priority_inn_or_seed_match,PCT,true
SIMPONI,SIMPONI 50mg Sol.Inj. Bt 1Stylo Pré-rempli /0.5ml (F),50mg,no_priority_inn_or_seed_match,PCT,true
SIMVAX,SIMVAX 20mg Comp.pell.séc. Bt 30,20mg,no_priority_inn_or_seed_match,PCT,true
SIMVAX,SIMVAX 40mg Comp.pell.séc Bt 30,40mg,no_priority_inn_or_seed_match,PCT,true
SINAPRID,SINAPRID 0.5% Sol.Buv. Fl 150ml,0.5%,no_priority_inn_or_seed_match,PCT,true
SINAPRID,SINAPRID 200mg Comp.Séc. Bt 10,200mg,no_priority_inn_or_seed_match,PCT,true
SINAPRID,SINAPRID 50mg Gél. Bt 30,50mg,no_priority_inn_or_seed_match,PCT,true
SINGULAIR,SINGULAIR 10mg Comp.Pell. Bt 28,10mg,no_priority_inn_or_seed_match,PCT,true
SINGULAIR,SINGULAIR 4mg Glés. LP Bt 28 Sach.,4mg,no_priority_inn_or_seed_match,PCT,true
SINGULAIR,SINGULAIR 5mg Comp. à Croquer Bt 28,5mg,no_priority_inn_or_seed_match,PCT,true
SINOCORT,SINOCORT 50mcg/Dose (0.05%) Susp. Nasale Fl 12ml,50mcg,no_priority_inn_or_seed_match,PCT,true
SINOVIAL,SINOVIAL 16mg/2ml Sol.Inj. Bt 3 Ser/2ml (F),16mg/2ml,no_priority_inn_or_seed_match,PCT,true
SINTROM,SINTROM 4mg Comp.Séc. Bt 20,4mg,no_priority_inn_or_seed_match,PCT,true
SINUSPAX,SINUSPAX Comp. à Croquer Bt 60,,no_priority_inn_or_seed_match,PCT,true
SIVASTYN,SIVASTYN 40mg Comp.Pell.Séc. Bt 30,40mg,no_priority_inn_or_seed_match,PCT,true
SKENAN LP,SKENAN LP 10mg Gél. à Liberation Prolongée Bt 14,10mg,no_priority_inn_or_seed_match,PCT,true
SKENAN LP,SKENAN LP 30mg Gél. à Liberation Prolongée Bt 14,30mg,no_priority_inn_or_seed_match,PCT,true
SKENAN LP,SKENAN LP 60mg Gél. à Liberation Prolongée Bt 14,60mg,no_priority_inn_or_seed_match,PCT,true
SMACTYL,SMACTYL 3gr Pdre.P.Susp.Or. Bt 12 Sachets,3g,no_priority_inn_or_seed_match,PCT,true
SMACTYL,SMACTYL 3gr Pdre.P.Susp.Or. Bt 30 Sachets,3g,no_priority_inn_or_seed_match,PCT,true
SMECTA,SMECTA 3g ORANGE-VANILLE Pdre.P.Susp.Or. Bt 30Sach.,3g,no_priority_inn_or_seed_match,PCT,true
SMOFKABIVEN E 2200kcal Emul.Inj. Bt 4Poches à trois compartiments/,SMOFKABIVEN E 2200kcal Emul.Inj. Bt 4Poches à trois compartiments/1970ml,1970ml,no_priority_inn_or_seed_match,PCT,true
SOLACY,SOLACY Adulte Gél. Bt 45,,no_priority_inn_or_seed_match,PCT,true
SOLACY,SOLACY Pédiatrique Comp.Sol. Bt 60,,no_priority_inn_or_seed_match,PCT,true
SOLARID,SOLARID 200mg Comp.Séc. Bt 30,200mg,no_priority_inn_or_seed_match,PCT,true
SOLARID,SOLARID 200mg Comp.Séc. Bt 60,200mg,no_priority_inn_or_seed_match,PCT,true
SOLARID 100,SOLARID 100 100mg Comp.Séc. Bt 30,100mg,no_priority_inn_or_seed_match,PCT,true
SOLARID 400,SOLARID 400 400mg Comp.Pell.Séc. Bt 30,400mg,no_priority_inn_or_seed_match,PCT,true
SOLIAN,SOLIAN 100mg Comp.Séc. Bt 30,100mg,no_priority_inn_or_seed_match,PCT,true
SOLIAN,SOLIAN 400mg Comp.Pell.Séc. Bt 30,400mg,no_priority_inn_or_seed_match,PCT,true
SOLICARE,SOLICARE 10mg Comp.Pell. Bt 30,10mg,no_priority_inn_or_seed_match,PCT,true
SOLICARE,SOLICARE 5mg Comp.Pell. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
SOLOTIK,SOLOTIK 100mg Comp.Pell.Séc. Fl 15,100mg,no_priority_inn_or_seed_match,PCT,true
SOLOTIK,SOLOTIK 50mg Comp.Pell.Séc. Fl 15,50mg,no_priority_inn_or_seed_match,PCT,true
SOLOTIK,SOLOTIK 50mg Comp.Pell.Séc. Fl 30,50mg,no_priority_inn_or_seed_match,PCT,true
SOLU-MEDROL,SOLU-MEDROL 20mg/2ml Pdre.Prép.Inj. Bt 1+S/2ml,20mg/2ml,no_priority_inn_or_seed_match,PCT,true
SOLU-MEDROL,SOLU-MEDROL 40mg/2ml Pdre.Prép.Inj Bt 1 + S/2ml,40mg/2ml,no_priority_inn_or_seed_match,PCT,true
SOMATULINE LP,SOMATULINE LP 120mg Sol.Inj. Bt 1Ser./0.5ml (F),120mg,no_priority_inn_or_seed_match,PCT,true
SOMATULINE LP,SOMATULINE LP 30mg Pdre.P.Prép.Inj. Bt 1Fl+Solv. (F),30mg,no_priority_inn_or_seed_match,PCT,true
SOMATULINE LP,SOMATULINE LP 60mg Sol.Inj. Bt 1Ser. Pré-remplie/ 0.5ml (F),60mg,no_priority_inn_or_seed_match,PCT,true
SOMATULINE LP,SOMATULINE LP 90mg Sol.Inj. Bt 1Ser. Pré-remlpie/0.5ml (F),90mg,no_priority_inn_or_seed_match,PCT,true
SOMEX,SOMEX 10mg Comp.Pell.Séc. Bt 15,10mg,no_priority_inn_or_seed_match,PCT,true
SOOLANTRA,SOOLANTRA 10mg/gr Crème Derm. Bt 1Tb/15gr,10mg,no_priority_inn_or_seed_match,PCT,true
SORBITOCHOLINE Amp.Buv. Bt 100/,SORBITOCHOLINE Amp.Buv. Bt 100/10ml,10ml,no_priority_inn_or_seed_match,PCT,true
SORBITOCHOLINE Amp.Buv. Bt 20/,SORBITOCHOLINE Amp.Buv. Bt 20/10ml,10ml,no_priority_inn_or_seed_match,PCT,true
SORBITOL,SORBITOL 5gr Pdre.P.Susp.Or. Bt 20 Sach.,5g,no_priority_inn_or_seed_match,PCT,true
SORBITOL,SORBITOL 5gr Pdre.P.Susp.Or. Bt 60 Sach.,5g,no_priority_inn_or_seed_match,PCT,true
SOTALOL MYLAN,SOTALOL MYLAN 160mg Comp.Séc Bt 30,160mg,no_priority_inn_or_seed_match,PCT,true
SOUFRANE,SOUFRANE 2% Spray Nasal Fl 15ml,2%,no_priority_inn_or_seed_match,PCT,true
SOULADOL 100,SOULADOL 100 100mg/2ml Sol.Inj. Bt 5/2ml,100mg/2ml,no_priority_inn_or_seed_match,PCT,true
SPACINOL,SPACINOL 80mg Comp.Orodisper. Bt 10,80mg,no_priority_inn_or_seed_match,PCT,true
SPACINOL,SPACINOL 80mg Comp.Orodisper. Bt 20,80mg,no_priority_inn_or_seed_match,PCT,true
SPASCARE,SPASCARE 160mg Comp. Orodisp. Bt 10,160mg,no_priority_inn_or_seed_match,PCT,true
SPASCARE,SPASCARE 80mg Comp. Orodisp. Bt 20,80mg,no_priority_inn_or_seed_match,PCT,true
SPASMED Sol.Inj. Bt 6/,SPASMED Sol.Inj. Bt 6/4ml,4ml,no_priority_inn_or_seed_match,PCT,true
SPASMOCALM,SPASMOCALM 80mg Comp.Orodisper. Bt 20,80mg,no_priority_inn_or_seed_match,PCT,true
SPASMOLAX,SPASMOLAX 80mg Comp.Orodisp. Bt 10,80mg,no_priority_inn_or_seed_match,PCT,true
SPASMOMEN,SPASMOMEN 40mg Comp.Drag. Bt 30,40mg,no_priority_inn_or_seed_match,PCT,true
SPASMOSTOP,SPASMOSTOP 160mg Comp.Orodisp. Bt 10,160mg,no_priority_inn_or_seed_match,PCT,true
SPASMOSTOP,SPASMOSTOP 80mg Comp.Orodisp. Bt 15,80mg,no_priority_inn_or_seed_match,PCT,true
SPASTOP,SPASTOP 40mg Comp.Pell. Bt 30,40mg,no_priority_inn_or_seed_match,PCT,true
SPIOLTO,SPIOLTO RESPIMAT 2.5µg/2.5µg Sol.P.Inhal. Bt /1 Cartouche De 60Bouffées +Inhal. Respimat,,no_priority_inn_or_seed_match,PCT,true
SPIRA,SPIRA 1.5MU Comp.Pell. Bt 500,,no_priority_inn_or_seed_match,PCT,true
SPIRA,SPIRA 1.5MUI 1.5MU Comp.Pell. Bt 16,1.5MUI,no_priority_inn_or_seed_match,PCT,true
SPIRA,SPIRA 3MUI 3MU Comp.Pell. Bt 500,3MUI,no_priority_inn_or_seed_match,PCT,true
SPIRA,SPIRA 3MUI Comp.Pell. Bt 10,3MUI,no_priority_inn_or_seed_match,PCT,true
SPIRAZOL,SPIRAZOL 0.75mUI/125mg Comp pell. Bt 20,0.75mUI/125mg,no_priority_inn_or_seed_match,PCT,true
SPIRIVA,SPIRIVA 18mcg Pdre P.Inhalation Bucc. Bt 30 Gél.+Inhalateur,18mcg,no_priority_inn_or_seed_match,PCT,true
SPIRIVA,SPIRIVA RESPIMAT 2.5µG/Dose Sol.Bt 1Inhalateur +1Cartouche de 60Doses,,no_priority_inn_or_seed_match,PCT,true
SPIROGYL 750mU/,SPIROGYL 750mU/125mg Comp.Pell. Bt 20,125mg,no_priority_inn_or_seed_match,PCT,true
SPIROGYL 750mU/,SPIROGYL 750mU/125mg Comp.Pell. Bt 500,125mg,no_priority_inn_or_seed_match,PCT,true
SPIROX,SPIROX 1.5MUI Comp.Pell. Bt 16,1.5MUI,no_priority_inn_or_seed_match,PCT,true
SPIROX,SPIROX 3MUI Comp.Pell. Bt 10,3MUI,no_priority_inn_or_seed_match,PCT,true
SPORALIM,SPORALIM 1% Lotion Fl 30ml,1%,no_priority_inn_or_seed_match,PCT,true
SPORTENINE,SPORTENINE Comp. à Croquer Bt 22,,no_priority_inn_or_seed_match,PCT,true
SPORTENINE,SPORTENINE Comp. à Croquer Bt 33,,no_priority_inn_or_seed_match,PCT,true
SPRYCEL,SPRYCEL 50mg Comp.Pell. Bt 60,50mg,no_priority_inn_or_seed_match,PCT,true
SPRYCEL,SPRYCEL 70mg Comp.Pell. Bt 60,70mg,no_priority_inn_or_seed_match,PCT,true
SRILANE Pde Derm. Tb,SRILANE Pde Derm. Tb 60gr,60g,no_priority_inn_or_seed_match,PCT,true
STABLON,STABLON 12.5mg Comp.Enr. Bt 28,12.5mg,no_priority_inn_or_seed_match,PCT,true
STABLON,STABLON Comp Enr. Bt 30,,no_priority_inn_or_seed_match,PCT,true
STAGID,STAGID 700mg Comp.Séc. Bt 30,700mg,no_priority_inn_or_seed_match,PCT,true
STALORAL,STALORAL DPT/DF Coffret Traitement Initial (3 Flacons:10-100-300 IR) (F),,no_priority_inn_or_seed_match,PCT,true
STALORAL,STALORAL DPT/DF Flacon Entretien (1 x 300 IR) (F),,no_priority_inn_or_seed_match,PCT,true
STALORAL,STALORAL P OLIVIER Coffret Traitement (3 Flacons 10-100-300) IR (F),,no_priority_inn_or_seed_match,PCT,true
STALORAL,STALORAL P. OLIVIER Coffret Entretien (1Fl x 300 IR) (F),,no_priority_inn_or_seed_match,PCT,true
STALORAL P.,STALORAL P.5 GRAMINEES Coffret Entretien (1 Fl x 300 IR) (F),5G,no_priority_inn_or_seed_match,PCT,true
STATINOR,STATINOR 10mg Comp.Pell. Bt 30,10mg,no_priority_inn_or_seed_match,PCT,true
STATINOR,STATINOR 10mg Comp.Pell. Bt 60,10mg,no_priority_inn_or_seed_match,PCT,true
STATINOR,STATINOR 10mg Comp.Pell. Bt 90,10mg,no_priority_inn_or_seed_match,PCT,true
STATINOR,STATINOR 20mg Comp.Pell. Bt 30,20mg,no_priority_inn_or_seed_match,PCT,true
STATINOR,STATINOR 20mg Comp.Pell. Bt 60,20mg,no_priority_inn_or_seed_match,PCT,true
STATINOR,STATINOR 20mg Comp.Pell. Bt 90,20mg,no_priority_inn_or_seed_match,PCT,true
STATINOR,STATINOR 40mg Comp.Pell. Bt 30,40mg,no_priority_inn_or_seed_match,PCT,true
STATINOR,STATINOR 40mg Comp.Pell. Bt 90,40mg,no_priority_inn_or_seed_match,PCT,true
STATINOR,STATINOR 80mg Comp.Pell. Bt 30,80mg,no_priority_inn_or_seed_match,PCT,true
STELAR,STELAR 10mg Glés.P.Susp.Buv. Bt 14 Sachets,10mg,no_priority_inn_or_seed_match,PCT,true
STELAR,STELAR 10mg Glés.P.Susp.Buv. Bt 28 Sach.,10mg,no_priority_inn_or_seed_match,PCT,true
STELAR,STELAR 20mg Gél.Gastro-résist. Bt 14,20mg,no_priority_inn_or_seed_match,PCT,true
STELAR,STELAR 20mg Gél.Gastro-résist. Bt 28,20mg,no_priority_inn_or_seed_match,PCT,true
STELAR,STELAR 20mg Gél.Gastro-résist. Bt 7,20mg,no_priority_inn_or_seed_match,PCT,true
STELAR,STELAR 40mg Gél.Gastro-résist. Bt 14,40mg,no_priority_inn_or_seed_match,PCT,true
STELAR,STELAR 40mg Gél.Gastro-résist. Bt 28,40mg,no_priority_inn_or_seed_match,PCT,true
STELAR,STELAR 40mg Gél.Gastro-résist. Bt 7,40mg,no_priority_inn_or_seed_match,PCT,true
STER-DEX,STER-DEX Pde.Opht. Bt 12 Recipients Unidoses,,no_priority_inn_or_seed_match,PCT,true
STEROGYL,STEROGYL 2MUI/100ml Gttes.Buv. Fl 20ml,2MUI/100ml,no_priority_inn_or_seed_match,PCT,true
STIGMINE,STIGMINE 0.5mg/ml Sol.Inj. Bt 6/1ml,0.5mg,no_priority_inn_or_seed_match,PCT,true
STILNOX,STILNOX 10mg Comp.Pell.Séc. Bt 14,10mg,no_priority_inn_or_seed_match,PCT,true
STIMOL,STIMOL 1gr Pdre.Or.Efferv. Bt 18 Sachets,1g,no_priority_inn_or_seed_match,PCT,true
STODAL Sirop Fl,STODAL Sirop Fl 200ml,200ml,no_priority_inn_or_seed_match,PCT,true
STODALINE Sans Sucre Sirop Fl,STODALINE Sans Sucre Sirop Fl 200ml,200ml,no_priority_inn_or_seed_match,PCT,true
STOPALGIC,STOPALGIC 1000mg Comp.Séc. Bt 8,1000mg,no_priority_inn_or_seed_match,PCT,true
STOPALGIC,STOPALGIC 10mg/ml Sol.Inj.P.Perf. Bt 12Fl/100ml,10mg,no_priority_inn_or_seed_match,PCT,true
STOPALGIC,STOPALGIC 10mg/ml Sol.Inj.P.Perf. Bt 1Fl/100ml,10mg,no_priority_inn_or_seed_match,PCT,true
STOPALGIC,STOPALGIC 500mg Comp.Séc. Bt 20,500mg,no_priority_inn_or_seed_match,PCT,true
STOPALGIC CODEINE 300/25,STOPALGIC CODEINE 300/25 300mg/25mg Comp. Bt 16,300mg/25mg,no_priority_inn_or_seed_match,PCT,true
STOPALGIC CODEINE 600/50,STOPALGIC CODEINE 600/50 600mg/50mg Comp. Bt 12,600mg/50mg,no_priority_inn_or_seed_match,PCT,true
STOPALGIC EXTRA,STOPALGIC EXTRA 500mg/65mg Comp.Pell. Bt 14,500mg/65mg,no_priority_inn_or_seed_match,PCT,true
STOPIMMO 500,STOPIMMO 500 500mg Comp.Pell. Bt 30,500mg,no_priority_inn_or_seed_match,PCT,true
STRATTERA,STRATTERA 10mg Gél. Bt 28,10mg,no_priority_inn_or_seed_match,PCT,true
STRATTERA,STRATTERA 25mg Gél. Bt 28,25mg,no_priority_inn_or_seed_match,PCT,true
STRATTERA,STRATTERA 40mg Gél. Bt 28,40mg,no_priority_inn_or_seed_match,PCT,true
STRATTERA,STRATTERA 60mg Gél. Bt 28,60mg,no_priority_inn_or_seed_match,PCT,true
STREPSILS,STREPSILS Orange With Vitamine C Pastilles Bt 36,,no_priority_inn_or_seed_match,PCT,true
STRESAM,STRESAM 50mg Gél. Bt 60,50mg,no_priority_inn_or_seed_match,PCT,true
STRUCTOFLEX,STRUCTOFLEX 625mg Gél. Bt 60,625mg,no_priority_inn_or_seed_match,PCT,true
STRUCTOVIAL,STRUCTOVIAL 20mg/2ml Sol.Inj. Bt 1Ser. Pré-remplie /2ml,20mg/2ml,no_priority_inn_or_seed_match,PCT,true
STRUCTUM,STRUCTUM 500mg Gél. Bt 60,500mg,no_priority_inn_or_seed_match,PCT,true
SUCRAZIDE,SUCRAZIDE 5mg Comp.Séc. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
SUFENTA 10µg/,SUFENTA 10µg/2ml Sol.Inj. Bt 5/2ml,2ml,no_priority_inn_or_seed_match,PCT,true
SUFENTA 50µg/,SUFENTA 50µg/10ml Sol.Inj. Bt 10/10ml,10ml,no_priority_inn_or_seed_match,PCT,true
SUFENTAMED 10µg/,SUFENTAMED 10µg/2ml Sol.Inj. Bt 5/2ml,2ml,no_priority_inn_or_seed_match,PCT,true
SUFENTANIL MYLAN 10µg/,SUFENTANIL MYLAN 10µg/2ml Sol.Inj. Bt 20/2ml,2ml,no_priority_inn_or_seed_match,PCT,true
SUFENTANIL MYLAN 50µg/,SUFENTANIL MYLAN 50µg/10ml Sol.Inj. Bt 20/10ml,10ml,no_priority_inn_or_seed_match,PCT,true
SULFAGUANIDINE,SULFAGUANIDINE 500mg Comp. Bt 20,500mg,no_priority_inn_or_seed_match,PCT,true
SULFAGUANIDINE,SULFAGUANIDINE 500mg Comp. Bt 500,500mg,no_priority_inn_or_seed_match,PCT,true
SULFATE DE MAGNESIUM PROAMP,SULFATE DE MAGNESIUM PROAMP 15% Sol.Inj. Bt 50/10ml,15%,no_priority_inn_or_seed_match,PCT,true
SULFATRIM,SULFATRIM 240mg/5ml Susp.Buv. Fl 100ml,240mg/5ml,no_priority_inn_or_seed_match,PCT,true
SULFATRIM,SULFATRIM 480mg Comp.Séc. Bt 20,480mg,no_priority_inn_or_seed_match,PCT,true
SULPIRIL,"SULPIRIL 0,5% Sol. buv. Fl 200ml","0,5%",no_priority_inn_or_seed_match,PCT,true
SULPIRIL,SULPIRIL 50mg Gél. Bt 30,50mg,no_priority_inn_or_seed_match,PCT,true
SUPERSTAT,SUPERSTAT 10mg Comp.Pell. Bt 30,10mg,no_priority_inn_or_seed_match,PCT,true
SUPERSTAT,SUPERSTAT 10mg Comp.Pell. Bt 90,10mg,no_priority_inn_or_seed_match,PCT,true
SUPERSTAT,SUPERSTAT 20mg Comp.Pell. Bt 30,20mg,no_priority_inn_or_seed_match,PCT,true
SUPERSTAT,SUPERSTAT 20mg Comp.Pell. Bt 90,20mg,no_priority_inn_or_seed_match,PCT,true
SUPERSTAT,SUPERSTAT 5mg Comp.Pell. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
SUPRADOL,SUPRADOL 37.5mg/325mg Gél. Bt 16,37.5mg/325mg,no_priority_inn_or_seed_match,PCT,true
SUPRAMYLASE,SUPRAMYLASE 3000 U.CEIP Comp.Enr. Bt 20,,no_priority_inn_or_seed_match,PCT,true
SUPRAMYLASE 1000 U CEIP/,SUPRAMYLASE 1000 U CEIP/5ml Sirop Fl 125ml,5ml,no_priority_inn_or_seed_match,PCT,true
SUPRANE,SUPRANE 100% Liquide Volatil P.Inhal. Bt 6Fl/240ml,100%,no_priority_inn_or_seed_match,PCT,true
SUPRASONE,SUPRASONE 0.05% Crème Derm. Tb 15gr,0.05%,no_priority_inn_or_seed_match,PCT,true
SUPRASONE,SUPRASONE 0.05% Lotion Fl 30gr,0.05%,no_priority_inn_or_seed_match,PCT,true
SUPRASONE,SUPRASONE 0.05% Pde.Derm. Tb 15gr,0.05%,no_priority_inn_or_seed_match,PCT,true
SUPRASTENE,SUPRASTENE 0.05% Gttes Buv. Fl 30ml,0.05%,no_priority_inn_or_seed_match,PCT,true
SUPRASTENE,SUPRASTENE 0.05% Gttes.Buv. Fl 30ml,0.05%,no_priority_inn_or_seed_match,PCT,true
SURANIL,SURANIL 10mg Comp. Bt 60,10mg,no_priority_inn_or_seed_match,PCT,true
SURGAM,SURGAM 200mg Comp.Séc. Bt 20,200mg,no_priority_inn_or_seed_match,PCT,true
SURMONTIL,SURMONTIL 25mg Comp. Bt 50,25mg,no_priority_inn_or_seed_match,PCT,true
SURMONTIL,SURMONTIL 4% Gttes. buv. Fl 30ml,4%,no_priority_inn_or_seed_match,PCT,true
SUTENT,SUTENT 12.5mg Gél. Bt 28,12.5mg,no_priority_inn_or_seed_match,PCT,true
SUTENT,SUTENT 25mg Gél. Bt 28,25mg,no_priority_inn_or_seed_match,PCT,true
SUTENT,SUTENT 50mg Gél. Bt 28,50mg,no_priority_inn_or_seed_match,PCT,true
SUXAMETHONIUM-LABESFAL,SUXAMETHONIUM-LABESFAL 100mg/2ml Sol.Inj. Bt 100/2ml (F),100mg/2ml,no_priority_inn_or_seed_match,PCT,true
SYBROL,SYBROL 25µg Susp.P.Inh. Fl 60Doses,,no_priority_inn_or_seed_match,PCT,true
SYBROL,SYBROL 25µg Susp.P.Inhal. Fl 120Doses,,no_priority_inn_or_seed_match,PCT,true
SYMBICORT TURBUHALER,SYMBICORT TURBUHALER 100mcg/6mcg Pdre.P.Inhal.Bucc. Fl 120 Doses,100mcg/6mcg,no_priority_inn_or_seed_match,PCT,true
SYMBICORT TURBUHALER,SYMBICORT TURBUHALER 200mcg/6mcg Pdre.P.Inhal.Bucc. Fl 120 Doses,200mcg/6mcg,no_priority_inn_or_seed_match,PCT,true
SYMBICORT TURBUHALER,SYMBICORT TURBUHALER 400mcg/12mcg Pdre.P.Inhal.Bucc. Fl 60 Doses,400mcg/12mcg,no_priority_inn_or_seed_match,PCT,true
SYNALVIC,SYNALVIC 37.5mg/325mg Comp.Pell. Bt 20,37.5mg/325mg,no_priority_inn_or_seed_match,PCT,true
SYNERGIC IV,SYNERGIC IV 500mg/500mg Pdre.P.Prép.Inj. Bt 1Fl,500mg/500mg,no_priority_inn_or_seed_match,PCT,true
SYNFLORIX,SYNFLORIX Susp.Inj. Bt 1Dose (F),,no_priority_inn_or_seed_match,PCT,true
SYNTHOL Gel Derm. Tb,SYNTHOL Gel Derm. Tb 75gr,75g,no_priority_inn_or_seed_match,PCT,true
SYNTHOL Sol.P.Application Cutanée Fl,SYNTHOL Sol.P.Application Cutanée Fl 225ml,225ml,no_priority_inn_or_seed_match,PCT,true
SYNTHOL Sol.P.Application Cutanée Fl,SYNTHOL Sol.P.Application Cutanée Fl 450ml,450ml,no_priority_inn_or_seed_match,PCT,true
T 12/8,"T 12/8 30,5% Gtte. Buv. Fl 20ml","30,5%",no_priority_inn_or_seed_match,PCT,true
TACROLIMUS MEDIS,TACROLIMUS MEDIS 1mg Gél. Bt 100,1mg,no_priority_inn_or_seed_match,PCT,true
TACROLIMUS MEDIS,TACROLIMUS MEDIS 5mg Gél. Bt 100,5mg,no_priority_inn_or_seed_match,PCT,true
TADALIS,TADALIS 10mg Comp.Pell. Bt 4,10mg,no_priority_inn_or_seed_match,PCT,true
TADALIS,TADALIS 20mg Comp.Pell.Séc. Bt 4,20mg,no_priority_inn_or_seed_match,PCT,true
TADALIS,TADALIS 20mg Comp.Pell.Séc. Bt 8,20mg,no_priority_inn_or_seed_match,PCT,true
TADALIS,TADALIS 5mg Comp.Pell. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
TADAMAX,TADAMAX 10mg Comp.Pell.Séc. Bt 5,10mg,no_priority_inn_or_seed_match,PCT,true
TADAMAX,TADAMAX 20mg Comp.Pell.Séc. Bt 5,20mg,no_priority_inn_or_seed_match,PCT,true
TADAMAX,TADAMAX 5mg Comp.Pell.Séc. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
TADAPLUS SAIPH,TADAPLUS SAIPH 10mg Comp.Pell. Bt 4,10mg,no_priority_inn_or_seed_match,PCT,true
TADAPLUS SAIPH,TADAPLUS SAIPH 10mg Comp.Pell. Bt 8,10mg,no_priority_inn_or_seed_match,PCT,true
TADAPLUS SAIPH,TADAPLUS SAIPH 20mg Comp.Pell. Bt 4,20mg,no_priority_inn_or_seed_match,PCT,true
TADAPLUS SAIPH,TADAPLUS SAIPH 20mg Comp.Pell. Bt 8,20mg,no_priority_inn_or_seed_match,PCT,true
TADAPLUS SAIPH 5,TADAPLUS SAIPH 5 5mg Comp.Pell. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
TALLIS,TALLIS 1% Crème Derm. Tb 15gr,1%,no_priority_inn_or_seed_match,PCT,true
TALLIS,TALLIS 1% Spray Sol. Fl 15ml,1%,no_priority_inn_or_seed_match,PCT,true
TALLIS,TALLIS 250mg Comp.Séc. Bt 14,250mg,no_priority_inn_or_seed_match,PCT,true
