EPC_Class_ID,EPC_Class_Name,Drug_Name,RxCUI,Drug_Type
N0000193890,Allergenic Extract,coast maple pollen extract,851736,IN
N0000193890,Allergenic Extract,box elder maple pollen extract,851740,IN
N0000193890,Allergenic Extract,red maple pollen extract,851744,IN
N0000193890,Allergenic Extract,silver maple pollen extract,851866,IN
N0000193890,Allergenic Extract,redtop grass pollen extract,851870,IN
N0000193890,Allergenic Extract,hard maple pollen extract,851874,IN
N0000193890,Allergenic Extract,orchard grass pollen extract,851878,IN
N0000193890,Allergenic Extract,sisal fiber allergenic extract,851882,IN
N0000193890,Allergenic Extract,tree of heaven pollen extract,851890,IN
N0000193890,Allergenic Extract,iodine bush pollen extract,851894,IN
N0000193890,Allergenic Extract,sweet vernal grass pollen extract,851898,IN
N0000193890,Allergenic Extract,tag alder pollen extract,851902,IN
N0000193890,Allergenic Extract,Bermuda grass pollen extract,851906,IN
N0000193890,Allergenic Extract,white alder pollen extract,851910,IN
N0000193890,Allergenic Extract,red alder pollen extract,851914,IN
N0000193890,Allergenic Extract,meadow fescue grass pollen extract,851918,IN
N0000193890,Allergenic Extract,careless weed pollen extract,851926,IN
N0000193890,Allergenic Extract,redroot pigweed pollen extract,851930,IN
N0000193890,Allergenic Extract,western waterhemp pollen extract,851934,IN
N0000193890,Allergenic Extract,false ragweed pollen extract,851938,IN
N0000193890,Allergenic Extract,canyon ragweed pollen extract,851942,IN
N0000193890,Allergenic Extract,cat skin extract,851949,IN
N0000193890,Allergenic Extract,sandbur ragweed pollen extract,851955,IN
N0000193890,Allergenic Extract,rabbit bush pollen extract,851969,IN
N0000193890,Allergenic Extract,desert ragweed pollen extract,851981,IN
N0000193890,Allergenic Extract,western ragweed pollen extract,851985,IN
N0000193890,Allergenic Extract,slender ragweed pollen extract,851990,IN
N0000193890,Allergenic Extract,Timothy grass pollen extract,851994,IN
N0000193890,Allergenic Extract,giant ragweed pollen extract,851998,IN
N0000193890,Allergenic Extract,wormwood sage pollen extract,852007,IN
N0000193890,Allergenic Extract,coast sage pollen extract,852011,IN
N0000193890,Allergenic Extract,corn pollen extract,852015,IN
N0000193890,Allergenic Extract,common sagebrush pollen extract,852020,IN
N0000193890,Allergenic Extract,cocklebur pollen extract,852025,IN
N0000193890,Allergenic Extract,mugwort sage pollen extract,852029,IN
N0000193890,Allergenic Extract,nettle pollen extract,852046,IN
N0000193890,Allergenic Extract,American elm pollen extract,852054,IN
N0000193890,Allergenic Extract,tobacco leaf allergenic extract,852062,IN
N0000193890,Allergenic Extract,linden pollen extract,852070,IN
N0000193890,Allergenic Extract,wing scale pollen extract,852074,IN
N0000193890,Allergenic Extract,dandelion pollen extract,852079,IN
N0000193890,Allergenic Extract,shad scale pollen extract,852087,IN
N0000193890,Allergenic Extract,lens scale pollen extract,852096,IN
N0000193890,Allergenic Extract,Aureobasidium pullulans var. pullutans allergenic extract,852102,IN
N0000193890,Allergenic Extract,alkali blite pollen extract,852106,IN
N0000193890,Allergenic Extract,cultivated oat pollen extract,852114,IN
N0000193890,Allergenic Extract,fivehorn smotherweed pollen extract,852124,IN
N0000193890,Allergenic Extract,Johnson grass smut allergenic extract,852128,IN
N0000193890,Allergenic Extract,sugar beet pollen extract,852132,IN
N0000193890,Allergenic Extract,Johnson grass pollen extract,852136,IN
N0000193890,Allergenic Extract,cherry birch pollen extract,852144,IN
N0000193890,Allergenic Extract,river birch pollen extract,852148,IN
N0000193890,Allergenic Extract,greasewood pollen extract,852152,IN
N0000193890,Allergenic Extract,Russian thistle pollen extract,852158,IN
N0000193890,Allergenic Extract,black willow pollen extract,852162,IN
N0000193890,Allergenic Extract,water birch pollen extract,852166,IN
N0000193890,Allergenic Extract,arroyo willow pollen extract,852170,IN
N0000193890,Allergenic Extract,pussy willow pollen extract,852174,IN
N0000193890,Allergenic Extract,gray birch pollen extract,852178,IN
N0000193890,Allergenic Extract,white hickory pollen extract,852193,IN
N0000193890,Allergenic Extract,grama grass pollen extract,852197,IN
N0000193890,Allergenic Extract,mustard pollen extract,852205,IN
N0000193890,Allergenic Extract,yellow dock pollen extract,852209,IN
N0000193890,Allergenic Extract,sheep sorrel pollen extract,852213,IN
N0000193890,Allergenic Extract,smooth brome pollen extract,852217,IN
N0000193890,Allergenic Extract,shagbark hickory pollen extract,852221,IN
N0000193890,Allergenic Extract,cheat grass pollen extract,852225,IN
N0000193890,Allergenic Extract,Australian pine pollen extract,852229,IN
N0000193890,Allergenic Extract,lambs quarters pollen extract,852237,IN
N0000193890,Allergenic Extract,domestic goat skin extract,852252,IN
N0000193890,Allergenic Extract,domestic cow skin extract,852256,IN
N0000193890,Allergenic Extract,black oak pollen extract,852260,IN
N0000193890,Allergenic Extract,Cochliobolus lunatus allergenic extract,852264,IN
N0000193890,Allergenic Extract,red oak pollen extract,852268,IN
N0000193890,Allergenic Extract,pecan pollen extract,852272,IN
N0000193890,Allergenic Extract,Gambels oak pollen extract,852276,IN
N0000193890,Allergenic Extract,hazelnut pollen extract,852281,IN
N0000193890,Allergenic Extract,white oak pollen extract,852294,IN
N0000193890,Allergenic Extract,guinea pig skin extract,852298,IN
N0000193890,Allergenic Extract,coast live oak pollen extract,852302,IN
N0000193890,Allergenic Extract,silver ragweed pollen extract,852306,IN
N0000193890,Allergenic Extract,Puccinia striiformis allergenic extract,852311,IN
N0000193890,Allergenic Extract,kapok tree fiber allergenic extract,852315,IN
N0000193890,Allergenic Extract,mesquite pollen extract,852320,IN
N0000193890,Allergenic Extract,hackberry pollen extract,852324,IN
N0000193890,Allergenic Extract,salt grass pollen extract,852329,IN
N0000193890,Allergenic Extract,aspen pollen extract,852339,IN
N0000193890,Allergenic Extract,quackgrass pollen extract,852343,IN
N0000193890,Allergenic Extract,Lombardy poplar pollen extract,852348,IN
N0000193890,Allergenic Extract,Fremont cottonwood pollen extract,852355,IN
N0000193890,Allergenic Extract,palo verde pollen extract,852359,IN
N0000193890,Allergenic Extract,eastern cottonwood pollen extract,852363,IN
N0000193890,Allergenic Extract,Russian olive pollen extract,852367,IN
N0000193890,Allergenic Extract,black cottonwood pollen extract,852376,IN
N0000193890,Allergenic Extract,white poplar pollen extract,852382,IN
N0000193890,Allergenic Extract,Eucalyptus globulus pollen extract,852386,IN
N0000193890,Allergenic Extract,Cochliobolus sativus allergenic extract,852398,IN
N0000193890,Allergenic Extract,Pleospora tarda allergenic extract,852404,IN
N0000193890,Allergenic Extract,jute fiber allergenic extract,852412,IN
N0000193890,Allergenic Extract,beech pollen extract,852419,IN
N0000193890,Allergenic Extract,cottonseed allergenic extract,852440,IN
N0000193890,Allergenic Extract,white ash pollen extract,852450,IN
N0000193890,Allergenic Extract,Epicoccum nigrum allergenic extract,852466,IN
N0000193890,Allergenic Extract,horse skin extract,852479,IN
N0000193890,Allergenic Extract,green ash pollen extract,852491,IN
N0000193890,Allergenic Extract,Arizona ash pollen extract,852496,IN
N0000193890,Allergenic Extract,Haematonectria haematococca allergenic extract,852503,IN
N0000193890,Allergenic Extract,sunflower pollen extract,852509,IN
N0000193890,Allergenic Extract,velvet grass pollen extract,852514,IN
N0000193890,Allergenic Extract,house dust allergenic extract,852519,IN
N0000193890,Allergenic Extract,burrobrush pollen extract,852526,IN
N0000193890,Allergenic Extract,rough marshelder pollen extract,852532,IN
N0000193890,Allergenic Extract,poverty weed pollen extract,852539,IN
N0000193890,Allergenic Extract,burweed marshelder pollen extract,852551,IN
N0000193890,Allergenic Extract,California black walnut pollen extract,852561,IN
N0000193890,Allergenic Extract,black walnut pollen extract,852569,IN
N0000193890,Allergenic Extract,English walnut pollen extract,852577,IN
N0000193890,Allergenic Extract,mountain cedar pollen extract,852581,IN
N0000193890,Allergenic Extract,California juniper pollen extract,852585,IN
N0000193890,Allergenic Extract,western juniper pollen extract,852589,IN
N0000193890,Allergenic Extract,burning bush pollen extract,852593,IN
N0000193890,Allergenic Extract,Utah juniper pollen extract,852597,IN
N0000193890,Allergenic Extract,Rocky Mountain juniper pollen extract,852601,IN
N0000193890,Allergenic Extract,Koelers grass pollen extract,852605,IN
N0000193890,Allergenic Extract,red cedar pollen extract,852609,IN
N0000193890,Allergenic Extract,winterfat pollen extract,852613,IN
N0000193890,Allergenic Extract,karaya gum extract,852617,IN
N0000193890,Allergenic Extract,privet pollen extract,852622,IN
N0000193890,Allergenic Extract,sweet gum pollen extract,852627,IN
N0000193890,Allergenic Extract,alfalfa pollen extract,852634,IN
N0000193890,Allergenic Extract,european olive pollen extract,852653,IN
N0000193890,Allergenic Extract,western wheatgrass pollen extract,852659,IN
N0000193890,Allergenic Extract,Syrian hamster skin extract,852663,IN
N0000193890,Allergenic Extract,white mulberry pollen extract,852669,IN
N0000193890,Allergenic Extract,bahia grass pollen extract,852673,IN
N0000193890,Allergenic Extract,red mulberry pollen extract,852680,IN
N0000193890,Allergenic Extract,Mucor racemosus allergenic extract,852687,IN
N0000193890,Allergenic Extract,house mouse skin extract,852693,IN
N0000193890,Allergenic Extract,canary grass pollen extract,852697,IN
N0000193890,Allergenic Extract,date palm pollen extract,852704,IN
N0000193890,Allergenic Extract,shortleaf pine pollen extract,852709,IN
N0000193890,Allergenic Extract,yellow pine pollen extract,852716,IN
N0000193890,Allergenic Extract,eastern white pine pollen extract,852738,IN
N0000193890,Allergenic Extract,English plantain pollen extract,852742,IN
N0000193890,Allergenic Extract,eastern sycamore pollen extract,852746,IN
N0000193890,Allergenic Extract,western sycamore pollen extract,852750,IN
N0000193890,Allergenic Extract,Pleospora betae allergenic extract,852756,IN
N0000193890,Allergenic Extract,wheat smut allergenic extract,852797,IN
N0000193890,Allergenic Extract,California scrub oak pollen extract,852802,IN
N0000193890,Allergenic Extract,salt cedar pollen extract,852806,IN
N0000193890,Allergenic Extract,Arizona cypress pollen extract,852814,IN
N0000193890,Allergenic Extract,perennial rye grass pollen extract,852819,IN
N0000193890,Allergenic Extract,Kentucky bluegrass pollen extract,852834,IN
N0000193890,Allergenic Extract,hog skin extract,852839,IN
N0000193890,Allergenic Extract,Chinese elm pollen extract,852844,IN
N0000193890,Allergenic Extract,cottonseed extract,853406,IN
N0000193890,Allergenic Extract,Canis lupus familiaris hair extract,854025,IN
N0000193890,Allergenic Extract,Aspergillus niger var. niger extract,854082,IN
N0000193890,Allergenic Extract,Penicillium chrysogenum var. chrysogenum allergenic extract,854130,IN
N0000193890,Allergenic Extract,barley allergenic extract,862453,IN
N0000193890,Allergenic Extract,casein allergenic extract,862460,IN
N0000193890,Allergenic Extract,goat milk allergenic extract,862475,IN
N0000193890,Allergenic Extract,green bell pepper allergenic extract,862478,IN
N0000193890,Allergenic Extract,prairie sagebrush pollen extract,867142,IN
N0000193890,Allergenic Extract,Cladosporium cladosporioides extract,867198,IN
N0000193890,Allergenic Extract,cladosporium sphaerospermum allergenic extract,867202,IN
N0000193890,Allergenic Extract,dogfennel pollen extract,867218,IN
N0000193890,Allergenic Extract,Fusarium oxysporum vasinfectum allergenic extract,867228,IN
N0000193890,Allergenic Extract,Helminthosporium solani allergenic extract,867232,IN
N0000193890,Allergenic Extract,southern bayberry pollen extract,867260,IN
N0000193890,Allergenic Extract,neurospora intermedia allergenic extract,867274,IN
N0000193890,Allergenic Extract,Phoma exigua var. exigua allergenic extract,867284,IN
N0000193890,Allergenic Extract,plains cottonwood pollen extract,867297,IN
N0000193890,Allergenic Extract,live oak pollen extract,867311,IN
N0000193890,Allergenic Extract,Rhodotorula rubra allergenic extract,867321,IN
N0000193890,Allergenic Extract,black locust pollen extract,867325,IN
N0000193890,Allergenic Extract,red imported fire ant allergenic extract,867341,IN
N0000193890,Allergenic Extract,Stemphylium solani allergenic extract,867349,IN
N0000193890,Allergenic Extract,queen palm pollen extract,867353,IN
N0000193890,Allergenic Extract,Trichophyton mentagrophytes allergenic extract,867357,IN
N0000193890,Allergenic Extract,wheat pollen extract,867361,IN
N0000193890,Allergenic Extract,Pacific halibut allergenic extract,882469,IN
N0000193890,Allergenic Extract,trout allergenic extract,882482,IN
N0000193890,Allergenic Extract,venison allergenic extract,882488,IN
N0000193890,Allergenic Extract,turnip allergenic extract,883414,IN
N0000193890,Allergenic Extract,Passalora fulva allergenic extract,883442,IN
N0000193890,Allergenic Extract,pumpkin allergenic extract,883459,IN
N0000193890,Allergenic Extract,southern ragweed pollen extract,885750,IN
N0000193890,Allergenic Extract,dog flea allergenic extract,886637,IN
N0000193890,Allergenic Extract,cat flea allergenic extract,886638,IN
N0000193890,Allergenic Extract,northern pike allergenic extract,889602,IN
N0000193890,Allergenic Extract,red snapper allergenic extract,889646,IN
N0000193890,Allergenic Extract,brazil nut allergenic extract,891514,IN
N0000193890,Allergenic Extract,coconut allergenic extract,891611,IN
N0000193890,Allergenic Extract,hazelnut allergenic extract,891633,IN
N0000193890,Allergenic Extract,kidney bean allergenic extract,891637,IN
N0000193890,Allergenic Extract,lima bean allergenic extract,891641,IN
N0000193890,Allergenic Extract,mung bean allergenic extract,891647,IN
N0000193890,Allergenic Extract,nutmeg allergenic extract,891652,IN
N0000193890,Allergenic Extract,peanut allergenic extract,891658,IN
N0000193890,Allergenic Extract,soybean allergenic extract,891668,IN
N0000193890,Allergenic Extract,string bean allergenic extract,891676,IN
N0000193890,Allergenic Extract,English walnut allergenic extract,891687,IN
N0000193890,Allergenic Extract,black walnut allergenic extract,891695,IN
N0000193890,Allergenic Extract,cocoa bean allergenic extract,891721,IN
N0000193890,Allergenic Extract,coffee bean allergenic extract,891727,IN
N0000193890,Allergenic Extract,American chestnut allergenic extract,891752,IN
N0000193890,Allergenic Extract,apple allergenic extract,891771,IN
N0000193890,Allergenic Extract,asparagus allergenic extract,891796,IN
N0000193890,Allergenic Extract,banana allergenic extract,891830,IN
N0000193890,Allergenic Extract,bluefish allergenic extract,892181,IN
N0000193890,Allergenic Extract,wine grape allergenic extract,892317,IN
N0000193890,Allergenic Extract,Khuskia oryzae allergenic extract,892338,IN
N0000193890,Allergenic Extract,carrot allergenic extract,892368,IN
N0000193890,Allergenic Extract,celery allergenic extract,892372,IN
N0000193890,Allergenic Extract,strawberry allergenic extract,892484,IN
N0000193890,Allergenic Extract,tomato allergenic extract,892499,IN
N0000193890,Allergenic Extract,tuna allergenic extract,892503,IN
N0000193890,Allergenic Extract,almond allergenic extract,892507,IN
N0000193890,Allergenic Extract,cantaloupe allergenic extract,892517,IN
